county,year,population,pct_pop_change,avg_commute_mins,pct_comm_change,traffic_growth_rate
Jackson,2013,11561,-0.29322984044847233,NA,NA,0.556763754993931
Jackson,2012,11595,0.3201245890292359,NA,NA,-2.3273911542775525
Jackson,2011,11558,-0.5763440860215074,NA,NA,3.4009358449117206
Jackson,2010,11625,NA,NA,NA,-0.9800052924628984
Jefferson,2018,54012,0.5248464544946874,NA,NA,2.794046553767618
Jefferson,2017,53730,1.0950553172273558,NA,NA,3.2384796039944996
Jefferson,2016,53148,0.2584369281847243,NA,NA,-1.2870572106994536
Jefferson,2015,53011,1.1505876965348882,NA,NA,4.373070678010265
Jefferson,2014,52408,0.5255687267426312,NA,NA,2.9490170867781003
Jefferson,2013,52134,-0.3173996175908189,NA,NA,-4.752109492577766
Jefferson,2012,52300,0.7551822455112989,NA,NA,2.1280313445550743
Jefferson,2011,51908,0.37514019414472966,NA,NA,-0.7636558844019512
Jefferson,2010,51714,NA,NA,NA,1.999915106990066
Johnson,2018,17774,0.9714253252286476,NA,NA,-0.061172656501646536
Johnson,2017,17603,-0.8784278394053713,NA,NA,0.7038054069281597
Johnson,2016,17759,-0.4651944849232148,NA,NA,-2.350472828554072
Johnson,2015,17842,-0.5185391692221875,NA,NA,4.317618525859805
Johnson,2014,17935,-0.43854779615853934,NA,NA,-0.8852685483798451
Johnson,2013,18014,-0.7985021201608045,NA,NA,1.530549128702259
Johnson,2012,18159,-0.35120452175821937,NA,NA,-2.7145011456820978
Johnson,2011,18223,-0.3445258667833295,NA,NA,-4.744105622872722
Johnson,2010,18286,NA,NA,NA,-1.6113965244299795
Knox,2018,466258,1.0167582030699895,22.3,-0.44642857142855874,0.004654203900740242
Knox,2017,461565,1.2006428569862448,22.4,0,4.063215055937839
Knox,2016,456089,1.0618284632957886,22.4,1.8181818181818077,1.8560720045237624
Knox,2015,451297,0.7577533528464908,22,3.2863849765258246,5.682304000785287
Knox,2014,447903,0.807762078169949,21.3,1.9138755980861344,-2.4873199321817037
Knox,2013,444314,0.7992449936591317,20.9,-4.5662100456621,3.4151084527316486
Knox,2012,440791,0.9192354891294441,21.9,1.388888888888884,1.8640520597631909
Knox,2011,436776,0.8865010694371955,21.6,1.8867924528301883,0.5139719685742477
Knox,2010,432938,NA,21.2,NA,-1.1149466726593105
Lake,2018,7407,-0.5905247617769449,NA,NA,-6.883291361882983
Lake,2017,7451,-1.0622759261718184,NA,NA,-1.8498992859854362
Lake,2016,7531,-0.9339647461194422,NA,NA,6.516425752132288
Lake,2015,7602,-1.0156249999999978,NA,NA,-1.4207478404191212
Lake,2014,7680,-0.4278490859587758,NA,NA,0.39929579262891757
Lake,2013,7713,-0.025923525599480524,NA,NA,1.8108567947942154
Lake,2012,7715,-1.0008982420120605,NA,NA,-0.9622770141242382
Lake,2011,7793,-0.4343937651718366,NA,NA,2.69544801612812
Lake,2010,7827,NA,NA,NA,3.1602958280731834
Lauderdale,2018,25997,-0.36791476641244714,NA,NA,5.577127403158418
Lauderdale,2017,26093,3.0529225908372926,NA,NA,1.238926785259995
Lauderdale,2016,25320,-5.88410214474222,NA,NA,3.1631643420666893
Lauderdale,2015,26903,-1.6595386921080535,NA,NA,4.142096272902767
Lauderdale,2014,27357,-0.7833750408007822,NA,NA,1.7752830728369189
Lauderdale,2013,27573,-0.43691774391565463,NA,NA,4.0983232848656606
Lauderdale,2012,27694,-0.02526984585393688,NA,NA,-2.4319426986192387
Lauderdale,2011,27701,-0.07214746942750816,NA,NA,-1.716024707873396
Lauderdale,2010,27721,NA,NA,NA,1.7923500121441787
Lawrence,2018,43771,0.8827325527795749,NA,NA,3.6892066726669084
Lawrence,2017,43388,0.7710888145670669,NA,NA,3.2333018505242683
Lawrence,2016,43056,1.0894064613072851,NA,NA,-0.553091106534187
Lawrence,2015,42592,0.6807866868381307,NA,NA,2.243553795752596
Lawrence,2014,42304,0.6567050537736652,NA,NA,2.8382503052130708
Lawrence,2013,42028,-0.29890401859846705,NA,NA,1.0468042988643833
Lawrence,2012,42154,-0.018974431952945015,NA,NA,1.545686793503283
Lawrence,2011,42162,0.46465079705482193,NA,NA,-3.2776216298020273
Lawrence,2010,41967,NA,NA,NA,4.356596170767651
Lewis,2018,12074,0.4074844074844153,NA,NA,0.46683853652215207
Lewis,2017,12025,1.1269026995206488,NA,NA,4.45003283259966
Lewis,2016,11891,0.13473684210525416,NA,NA,-1.9063184869303902
Lewis,2015,11875,-0.09254585226317058,NA,NA,9.452047186216511
Lewis,2014,11886,-0.900450225112559,NA,NA,2.58916600538089
Lewis,2013,11994,0.43543795009211017,NA,NA,-0.5415125758587267
Lewis,2012,11942,-1.6795652889840307,NA,NA,-5.550645612363514
Lewis,2011,12146,-0.22180234946191923,NA,NA,-4.908447399293359
Lewis,2010,12173,NA,NA,NA,5.051125116091095
Lincoln,2018,34189,0.8763129942169323,NA,NA,1.6158608993482781
Lincoln,2017,33892,0.9772375163866087,NA,NA,2.70272221532244
Lincoln,2016,33564,-0.1338927073105456,NA,NA,-0.21199693502442155
Lincoln,2015,33609,0.49636695272552434,NA,NA,0.7447011040579958
Lincoln,2014,33443,-0.1671691692289312,NA,NA,1.5627369487143012
Lincoln,2013,33499,0.35950747475956835,NA,NA,6.348713162006559
Lincoln,2012,33379,-0.023961422110396757,NA,NA,0.6557754835077043
Lincoln,2011,33387,0.01497813192739006,NA,NA,1.3856859247227291
Lincoln,2010,33382,NA,NA,NA,0.1764333004605953
Loudon,2018,53082,1.5729047072330582,NA,NA,5.127844628343277
Loudon,2017,52260,1.7265878963657944,NA,NA,1.8432488461615308
Loudon,2016,51373,0.8975567601539725,NA,NA,0.5331201455660504
Loudon,2015,50916,0.6523544063574915,NA,NA,4.465610967875816
Loudon,2014,50586,0.3969356567300464,NA,NA,-0.0023485824282463313
Loudon,2013,50386,1.1300002007105237,NA,NA,-0.07343437871292206
Loudon,2012,49823,1.2909652760835888,NA,NA,-2.3388785274805715
Loudon,2011,49188,0.9813180045165293,NA,NA,1.0317169454994575
Loudon,2010,48710,NA,NA,NA,0.9125497622349669
Macon,2018,24289,1.6063585024053584,NA,NA,-0.1712099458746149
Macon,2017,23905,2.4207369323050454,NA,NA,0.5508221049775232
Macon,2016,23340,1.14404576183047,NA,NA,1.1298830635148507
Macon,2015,23076,0.685021161481747,NA,NA,6.336818776580456
Macon,2014,22919,1.2457481114988678,NA,NA,0.3759137422310081
Macon,2013,22637,0.6625755958733492,NA,NA,-0.8993557264157721
Macon,2012,22488,0.14696058784235966,NA,NA,-3.251265460675008
Macon,2011,22455,0.9803480685344201,NA,NA,-3.39897924596942
Macon,2010,22237,NA,NA,NA,4.8393496479052995
Madison,2018,97603,0.11488239940096179,19.3,-2.030456852791873,2.598450251406393
Madison,2017,97491,0.013336342559355785,19.7,7.065217391304346,3.65224364091894
Madison,2016,97478,-0.09326732876221433,18.4,-4.6632124352331665,-1.649565782493732
Madison,2015,97569,-0.5757433713086235,19.3,9.659090909090896,4.499501638413939
Madison,2014,98134,-0.6036665653803341,17.6,-2.7624309392265234,-1.106816766115813
Madison,2013,98730,0.22841480127913094,18.1,-6.217616580310881,1.686096971614472
Madison,2012,98505,0.4292239305085488,19.3,4.324324324324325,-2.3268928543712546
Madison,2011,98084,-0.16794064061720348,18.5,-1.0695187165775333,-0.9976797291244939
Madison,2010,98249,NA,18.7,NA,3.0230021292659934
Marion,2018,28598,0.6759135393930915,NA,NA,1.5181867507686464
Marion,2017,28406,0.0810344220131709,NA,NA,2.7890983692723825
Marion,2016,28383,-0.04930098249814607,NA,NA,-2.9708761096803222
Marion,2015,28397,-0.028164055624013695,NA,NA,5.154474179863438
Marion,2014,28405,0.2788957141848458,NA,NA,3.9434293773894797
Marion,2013,28326,0.3542832849146249,NA,NA,-2.172533928106266
Marion,2012,28226,0.4519733798355796,NA,NA,1.483090818729406
Marion,2011,28099,-0.42877391920623786,NA,NA,0.8461779190491406
Marion,2010,28220,NA,NA,NA,1.789808618704478
Marshall,2018,33806,2.3803755299818263,NA,NA,3.7105436861040273
Marshall,2017,33020,3.074761979085383,NA,NA,5.3443888663949695
Marshall,2016,32035,1.4086736308958514,NA,NA,3.3972862923699267
Marshall,2015,31590,0.9684533512321458,NA,NA,3.555060046764853
Marshall,2014,31287,0.4720616570327518,NA,NA,3.8076742615955697
Marshall,2013,31140,0.5456717574505277,NA,NA,0.8912885754239732
Marshall,2012,30971,0.3987292531120401,NA,NA,0.1337421679321076
Marshall,2011,30848,0.5246521328249765,NA,NA,0.16468201655231982
Marshall,2010,30687,NA,NA,NA,-1.3322084019482736
Maury,2018,94273,2.2073571343387055,29.7,4.577464788732399,2.928841762794415
Maury,2017,92237,2.99365759971415,28.4,-5.0167224080267525,6.955613292165817
Maury,2016,89556,2.437517872462114,29.9,0.6734006734006703,6.164979910922608
Maury,2015,87425,2.3903775883069356,29.7,6.834532374100721,0.9761047599942508
Maury,2014,85384,2.1119854576765684,27.8,-5.442176870748295,3.8467306046365435
Maury,2013,83618,1.9060618617008362,29.4,-4.234527687296419,2.168174790869739
Maury,2012,82054,0.6451771170640663,30.7,-1.2861736334405238,-1.4691599513824305
Maury,2011,81528,0.4385748780367571,31.1,19.15708812260537,1.973376904708932
Maury,2010,81172,NA,26.1,NA,1.2713630278846495
McMinn,2018,53336,0.7651470782717107,NA,NA,6.088775167845168
McMinn,2017,52931,0.43833017077798964,NA,NA,2.0149977874512506
McMinn,2016,52700,0.37712849034321483,NA,NA,0.22196162074808887
McMinn,2015,52502,-0.3284290460370154,NA,NA,2.839476891916457
McMinn,2014,52675,0.46537353855542474,NA,NA,1.8454920468829574
McMinn,2013,52431,-0.019069049026521068,NA,NA,-0.051066544054493124
McMinn,2012,52441,0.20254132034012162,NA,NA,-2.4811379094699495
McMinn,2011,52335,0.3047378104875875,NA,NA,0.6439584896587874
McMinn,2010,52176,NA,NA,NA,-0.3860459744571401
McNairy,2018,25830,-0.6576670128071949,NA,NA,0.09078720845916216
McNairy,2017,26001,0.654227314958189,NA,NA,-2.292909031974671
McNairy,2016,25832,-0.12372409526755224,NA,NA,9.94708949259932
McNairy,2015,25864,-0.6453595574677284,NA,NA,3.8670769938913816
McNairy,2014,26032,-0.011522949875164556,NA,NA,-2.10967484348603
McNairy,2013,26035,-0.4093030372580575,NA,NA,-0.06110450139876618
McNairy,2012,26142,0.24926180158759692,NA,NA,-1.6440146541197387
McNairy,2011,26077,0.04220056778945214,NA,NA,-0.5407974295270724
McNairy,2010,26066,NA,NA,NA,-0.0027011579657612605
Meigs,2018,12297,2.1175884404583956,NA,NA,1.3708610608401044
Meigs,2017,12042,0.7445829498870626,NA,NA,5.2797809853421915
Meigs,2016,11953,1.262283971535072,NA,NA,3.0231218630561814
Meigs,2015,11804,0.8630265743826415,NA,NA,-4.369049780618238
Meigs,2014,11703,0.3773908568487805,NA,NA,5.385475295431364
Meigs,2013,11659,-0.0771340418237898,NA,NA,2.544371639768318
Meigs,2012,11668,-0.16257379994866206,NA,NA,1.8742804026931346
Meigs,2011,11687,-0.8904341926729953,NA,NA,1.8256588456704022
Meigs,2010,11792,NA,NA,NA,3.0805967693640963
Monroe,2018,46269,0.5083088954056736,NA,NA,3.707777872274086
Monroe,2017,46035,0.4078694817658324,NA,NA,5.372911667136141
Monroe,2016,45848,0.48876712328767,NA,NA,-4.346929753383003
Monroe,2015,45625,0.515520697935723,NA,NA,5.123491248710985
Monroe,2014,45391,0.36039621473422656,NA,NA,4.455436478389603
Monroe,2013,45228,0.29493291939239885,NA,NA,-3.2641105369473826
Monroe,2012,45095,0.4275883571253525,NA,NA,-0.44271208006073126
Monroe,2011,44903,0.6568034073077822,NA,NA,2.820073268240187
Monroe,2010,44610,NA,NA,NA,-0.5424291679644485
Montgomery,2018,205312,2.773675858858393,25.8,0,-0.651504565295547
Montgomery,2017,199771,2.750174875529776,25.8,0,6.5182793101729235
Montgomery,2016,194424,1.0530254992255683,25.8,2.3809523809523947,0.39470370549458855
Montgomery,2015,192398,1.7951906034231913,25.2,5.439330543933063,4.2224047441635735
Montgomery,2014,189005,2.5796192171591015,23.9,0.8438818565400741,5.38031492121888
Montgomery,2013,184252,-0.28682447424532853,23.7,1.2820512820512775,-1.7198993764045645
Montgomery,2012,184782,4.689978697366626,23.4,-0.42553191489361764,1.097010228444734
Montgomery,2011,176504,1.931750587610237,23.5,0.42735042735042583,4.591652676215533
Montgomery,2010,173159,NA,23.4,NA,0.5829041590981817
Moore,2018,6457,1.0327022375215211,NA,NA,5.066467199891838
Moore,2017,6391,1.5572858731924377,NA,NA,1.4454582972618237
Moore,2016,6293,0.5111004631847882,NA,NA,0.33793688251678766
Moore,2015,6261,-0.3818615751789989,NA,NA,8.613900899191052
Moore,2014,6285,0.17532674529805448,NA,NA,-1.1240838847161394
Moore,2013,6274,-0.23851168707266224,NA,NA,-3.9320975370884304
Moore,2012,6289,-1.2250667504319135,NA,NA,4.941104858534168
Moore,2011,6367,0.5845181674565492,NA,NA,-0.6285025941461191
Moore,2010,6330,NA,NA,NA,4.0242420237877035
Morgan,2018,21534,-0.09742519137091454,NA,NA,6.021160717153979
Morgan,2017,21555,-0.8555264247274708,NA,NA,6.800537917867569
Morgan,2016,21741,1.1491579045314948,NA,NA,3.1086750969165453
Morgan,2015,21494,-0.9447439974192395,NA,NA,4.359951015497996
Morgan,2014,21699,0.11996493332717684,NA,NA,-0.1760233836211771
Morgan,2013,21673,-1.00036543029417,NA,NA,-5.267880636407255
Morgan,2012,21892,-0.4818619874534025,NA,NA,-1.6484018537120328
Morgan,2011,21998,-0.09537217857304991,NA,NA,-5.942763635770954
Morgan,2010,22019,NA,NA,NA,1.578081136744641
Obion,2018,30274,-0.3325102880658459,NA,NA,6.62527047750964
Obion,2017,30375,-0.5630667495989838,NA,NA,3.3858654823453724
Obion,2016,30547,-0.045810019305647653,NA,NA,-0.8572462365922661
Obion,2015,30561,-0.8660957571039352,NA,NA,3.470662797578402
Obion,2014,30828,-0.6093432633716978,NA,NA,4.645548537540522
Obion,2013,31017,-0.935803257745127,NA,NA,-5.781877142299433
Obion,2012,31310,-1.1523283346487778,NA,NA,-2.4241213736877953
Obion,2011,31675,-0.4619445666520061,NA,NA,-0.06585065549256817
Obion,2010,31822,NA,NA,NA,0.4694971553134043
Overton,2018,22068,0.31821074643150205,NA,NA,-4.400462465988179
Overton,2017,21998,0.1547987616099089,NA,NA,4.82587858331223
Overton,2016,21964,-0.4667603208410753,NA,NA,2.1736183432625666
Overton,2015,22067,0.5284497289417267,NA,NA,1.478524417650542
Overton,2014,21951,-0.08193363375665896,NA,NA,-2.9738805226971037
Overton,2013,21969,-0.8798050893340514,NA,NA,-0.33373876209938
Overton,2012,22164,-0.004511617414848512,NA,NA,-0.4126072408383355
Overton,2011,22165,0.33043635705232166,NA,NA,1.519244786287271
Overton,2010,22092,NA,NA,NA,1.5216910034196705
Perry,2018,8050,1.206939904450599,NA,NA,-6.692634032676059
Perry,2017,7954,0.9390862944162359,NA,NA,1.9695475556441475
Perry,2016,7880,0.356597045338769,NA,NA,6.048300454979029
Perry,2015,7852,0.4220488553523527,NA,NA,2.466363505696125
Perry,2014,7819,-0.7741116751268984,NA,NA,6.171269049271851
Perry,2013,7880,0.356597045338769,NA,NA,4.767625441165055
Perry,2012,7852,-0.16528925619834212,NA,NA,-2.6167736528928063
Perry,2011,7865,-0.9445843828715383,NA,NA,-4.905703569676706
Perry,2010,7940,NA,NA,NA,5.81007509135705
Pickett,2018,5053,-0.17779533781113743,NA,NA,13.843518250907074
Pickett,2017,5062,-0.5696326851306277,NA,NA,3.969171744659201
Pickett,2016,5091,-0.9340338587273789,NA,NA,0.3042400573292612
Pickett,2015,5139,1.201260338716037,NA,NA,0.5614659279272729
Pickett,2014,5078,1.2966287652104613,NA,NA,1.5833940587257673
Pickett,2013,5013,-0.693343898573695,NA,NA,-0.8391529427808079
Pickett,2012,5048,-1.4832162373145996,NA,NA,-5.209368041835819
Pickett,2011,5124,0.8264462809917328,NA,NA,-4.299608675734141
Pickett,2010,5082,NA,NA,NA,9.069772616098303
Polk,2018,16918,0.9487439584700663,NA,NA,8.899860855221183
Polk,2017,16759,-0.20840776467786482,NA,NA,6.665662219715763
Polk,2016,16794,0.1490846204305507,NA,NA,13.793527108766025
Polk,2015,16769,0.5094701510429234,NA,NA,-2.475587021565704
Polk,2014,16684,0.31265031265030885,NA,NA,1.3194465345036364
Polk,2013,16632,0.048123195380167516,NA,NA,1.984837796382826
Polk,2012,16624,-0.8765130284419498,NA,NA,-2.7380323439086065
Polk,2011,16771,-0.24980669719859572,NA,NA,-0.9499519439169022
Polk,2010,16813,NA,NA,NA,-0.8275657356337771
Putnam,2018,78631,1.723178825081817,21.4,-6.550218340611358,-8.03916227014257
Putnam,2017,77299,1.7292886753964565,22.9,-9.486166007905151,4.055083995934454
Putnam,2016,75985,1.2134693768814708,25.3,17.129629629629626,-1.1567694664906922
Putnam,2015,75074,0.19217936740958397,21.6,-6.086956521739129,0.5502076606844271
Putnam,2014,74930,1.1269316418111908,23,0.4366812227074357,9.974635078948632
Putnam,2013,74095,0.7697643106801433,22.9,-2.1367521367521403,-0.38836033486813637
Putnam,2012,73529,0.6350509820023165,23.4,-0.8474576271186529,2.5114615460228715
Putnam,2011,73065,0.7112434354711983,23.6,8.755760368663612,-3.182393243675072
Putnam,2010,72549,NA,21.7,NA,3.2995790456325693
Rhea,2018,32911,0.7345964310856656,NA,NA,-0.6078155763549138
Rhea,2017,32671,0.6066391574798269,NA,NA,3.9777245817682103
Rhea,2016,32474,0.31198838538288864,NA,NA,-1.2129114899943496
Rhea,2015,32373,-0.7663305030193412,NA,NA,1.0710952875039859
Rhea,2014,32623,0.28897291647453915,NA,NA,7.40394116501998
Rhea,2013,32529,0.5005097784780865,NA,NA,-4.491990374079106
Rhea,2012,32367,0.8883486066953328,NA,NA,2.542224537032576
Rhea,2011,32082,0.7031200954234373,NA,NA,-0.2028896246419356
Rhea,2010,31858,NA,NA,NA,2.5110767967171554
Roane,2018,53258,0.4488872123726839,NA,NA,8.96761739185571
Roane,2017,53020,0.1435478996675732,NA,NA,1.7594533837529196
Roane,2016,52944,0.32973280272883265,NA,NA,2.912376419988063
Roane,2015,52770,-0.1551502308332675,NA,NA,2.4298762614278395
Roane,2014,52852,-0.5812531743195182,NA,NA,0.6488448134324523
Roane,2013,53161,-0.8467779539307996,NA,NA,-2.9909019789080578
Roane,2012,53615,-0.6908942728013678,NA,NA,-4.050021668364644
Roane,2011,53988,-0.3341394524543517,NA,NA,3.837479036675223
Roane,2010,54169,NA,NA,NA,0.4681601796497021
Robertson,2018,71179,1.2100443635536307,32.4,5.537459283387625,1.474928250941102
Robertson,2017,70328,1.3473981525514045,30.7,4.067796610169494,0.17134110949748677
Robertson,2016,69393,1.0278509761672439,29.5,3.5087719298245723,3.5793661476929666
Robertson,2015,68687,0.9420098168885671,28.5,4.779411764705888,3.912218885888865
Robertson,2014,68046,0.9404853735240026,27.2,-11.688311688311693,0.16989739114668895
Robertson,2013,67412,0.919189197281356,30.8,4.054054054054057,0.18018347846048652
Robertson,2012,66798,0.03444402845376171,29.6,-1.9867549668874052,-1.3213115676112805
Robertson,2011,66775,0.6830312716745501,30.2,-1.6286644951140072,0.1787197847963709
Robertson,2010,66322,NA,30.7,NA,5.951464805231324
Rutherford,2018,324647,2.564045859647246,29,-1.6949152542372836,4.003020349872318
Rutherford,2017,316531,2.965372542003486,29.5,3.8732394366197243,5.759248815415324
Rutherford,2016,307415,3.091245049413649,28.4,0.35335689045936647,2.151498815536698
Rutherford,2015,298197,3.2366504182130384,28.3,-2.076124567474036,2.690386228874283
Rutherford,2014,288848,2.7387710387411612,28.9,5.090909090909079,2.243142205441256
Rutherford,2013,281148,2.460303866295921,27.5,-0.36231884057971175,6.256160617761955
Rutherford,2012,274397,1.9456828652102853,27.6,1.845018450184499,2.142237792201335
Rutherford,2011,269160,2.067438227130003,27.1,3.041825095057038,1.4179269865120123
Rutherford,2010,263708,NA,26.3,NA,-0.8702297060129469
Scott,2018,22028,0.2913859042068756,NA,NA,14.5685249882155
Scott,2017,21964,0.3380539058930987,NA,NA,0.9273853215053026
Scott,2016,21890,-0.013703010094545665,NA,NA,5.785918604633074
Scott,2015,21893,-0.44110959527057236,NA,NA,0.633027647294654
Scott,2014,21990,-0.32635300516725696,NA,NA,-7.172234677648177
Scott,2013,22062,-0.509582863585123,NA,NA,-2.764465430056135
Scott,2012,22175,0.3166704365528128,NA,NA,-2.2493390611449984
Scott,2011,22105,-0.5488819903720743,NA,NA,-3.9704797592948378
Scott,2010,22227,NA,NA,NA,0.683878574590353
Sequatchie,2018,14891,0.8397101645561067,NA,NA,3.9979073224831416
Sequatchie,2017,14767,0.08811169852243061,NA,NA,3.1580518940591933
Sequatchie,2016,14754,0.7718052045625257,NA,NA,0.34734390151129235
Sequatchie,2015,14641,0.0478338116714605,NA,NA,0.8570835247653198
Sequatchie,2014,14634,0.6672628465295372,NA,NA,14.73753281188646
Sequatchie,2013,14537,1.3031358885017497,NA,NA,-2.4295211968758075
Sequatchie,2012,14350,0.5324365980103662,NA,NA,-5.846605270236776
Sequatchie,2011,14274,1.033408833522076,NA,NA,3.6126115600118838
Sequatchie,2010,14128,NA,NA,NA,10.09319675492427
Sevier,2018,97895,0.6042730738795798,26.5,10.416666666666675,3.5002746662637643
Sevier,2017,97307,0.8676272416295205,24,-9.433962264150942,5.850475366155606
Sevier,2016,96470,1.103576930735617,26.5,-1.1194029850746245,4.777561194771273
Sevier,2015,95417,0.7997042045214453,26.8,7.63052208835342,3.6487581101576803
Sevier,2014,94660,1.2655519539565896,24.9,5.957446808510625,3.3156913151431984
Sevier,2013,93477,1.207206426885521,23.5,-11.985018726591756,-1.5854111449494734
Sevier,2012,92362,1.2830072813404758,26.7,-3.6101083032490933,7.412458652054984
Sevier,2011,91192,1.4112073663022917,27.7,13.991769547325106,-3.996343225512001
Sevier,2010,89923,NA,24.3,NA,0.3811392401262523
Shelby,2018,936365,0.11911240939597167,22.8,1.333333333333342,6.115003402567432
Shelby,2017,935251,-0.08226311161821931,22.5,-3.0172413793103425,6.9687759320915585
Shelby,2016,936021,-0.11162488914879809,23.2,2.65486725663715,0.5258953855919806
Shelby,2015,937067,-0.04618666666666993,22.6,0.8928571428571619,4.062961245118909
Shelby,2014,937500,-0.09196867310411472,22.4,-2.60869565217392,0.9170711691699479
Shelby,2013,938363,-0.0857141640260295,23,3.603603603603611,1.034782434135431
Shelby,2012,939168,0.6410297625553785,22.2,0.4524886877828038,0.6499622096864117
Shelby,2011,933186,0.5104222427343652,22.1,-0.8968609865470767,0.09476935338411338
Shelby,2010,928447,NA,22.3,NA,0.14352387564730493
Smith,2018,19979,1.251773768497877,NA,NA,-2.577076121485363
Smith,2017,19732,1.055003584963643,NA,NA,5.355078999439784
Smith,2016,19526,1.12906567226021,NA,NA,-0.9875989693844652
Smith,2015,19308,1.1048855841231608,NA,NA,2.5761247617081997
Smith,2014,19097,-0.10461892556363761,NA,NA,9.07804604766219
Smith,2013,19117,-0.32327024349548816,NA,NA,-4.339578663930923
Smith,2012,19179,-0.1613742842269672,NA,NA,0.20672468444631525
Smith,2011,19210,0.4391927219491887,NA,NA,-0.9146111797532945
Smith,2010,19126,NA,NA,NA,6.259463359060379
Stewart,2018,13619,1.4677395321114561,NA,NA,2.9437615888969266
Stewart,2017,13422,1.7589082638362452,NA,NA,-0.9160037660385486
Stewart,2016,13190,0.0227496777128966,NA,NA,-1.779526208276048
Stewart,2015,13187,-0.17411052233157198,NA,NA,5.985466936106365
Stewart,2014,13210,-0.5046320704978569,NA,NA,5.256448736974606
Stewart,2013,13277,-0.24043880081148217,NA,NA,-2.6515245964149092
Stewart,2012,13309,0.6503819103077957,NA,NA,-1.4262717621341887
Stewart,2011,13223,-0.9364698831285545,NA,NA,1.7562816362138765
Stewart,2010,13348,NA,NA,NA,3.3049896421249216
Sullivan,2018,157599,0.43014452856160457,22.1,3.2710280373831946,3.35149197171737
Sullivan,2017,156924,0.4750867577569817,21.4,0.46948356807510194,3.877331970274698
Sullivan,2016,156182,-0.01088355239150518,21.3,4.92610837438423,-0.21795177906842772
Sullivan,2015,156199,-0.13107081660315156,20.3,-1.9323671497584516,4.67852238504096
Sullivan,2014,156404,0.14021833082562551,20.7,-10.775862068965514,-1.5163294459048826
Sullivan,2013,156185,-0.0876396156651027,23.2,6.422018348623837,-0.6065817425693967
Sullivan,2012,156322,-0.3531451592340473,21.8,-7.234042553191489,-0.16895039692008315
Sullivan,2011,156876,0.08102125053428555,23.5,16.33663366336635,0.38714302918199867
Sullivan,2010,156749,NA,20.2,NA,0.8950694276383827
Sumner,2018,187490,2.0320424911295376,29.8,2.0547945205479534,7.630824166878828
Sumner,2017,183756,2.4669328396493606,29.2,6.569343065693434,4.121618072508727
Sumner,2016,179332,2.284886440117262,27.4,-1.0830324909747335,-0.42597465886156205
Sumner,2015,175326,1.7745502673145008,27.7,1.46520146520146,5.424566343623995
Sumner,2014,172269,2.082913590196389,27.3,-0.7272727272727209,4.67133905808223
Sumner,2013,168754,1.679249489356316,27.5,-2.135231316725983,1.3824278797912946
Sumner,2012,165967,1.397238514173993,28.1,5.243445692883908,1.8808028244374853
Sumner,2011,163680,1.5296438274591484,26.7,-0.3731343283582156,-0.5607339428392125
Sumner,2010,161214,NA,26.8,NA,0.43369589694939525
Tipton,2018,61576,0.4420520349074364,NA,NA,-2.8956681741124064
Tipton,2017,61305,0.13393659245708456,NA,NA,5.019967018160866
Tipton,2016,61223,-0.5037947117806696,NA,NA,-4.220788302610183
Tipton,2015,61533,-0.10227936879018129,NA,NA,4.5916210860274145
Tipton,2014,61596,0.038978756577656704,NA,NA,1.6474665012306444
Tipton,2013,61572,0.07801833430856053,NA,NA,5.696638403414431
Tipton,2012,61524,0.3572302422314655,NA,NA,-2.8188313514761627
Tipton,2011,61305,0.39302382706951633,NA,NA,-0.6712941486662704
Tipton,2010,61065,NA,NA,NA,2.4711345090415997
Trousdale,2018,11033,1.8650170806019828,NA,NA,5.324703495554729
Trousdale,2017,10831,8.799598191863378,NA,NA,10.090286583301436
Trousdale,2016,9955,23.649236119736685,NA,NA,0.41545522520113676
Trousdale,2015,8051,0.6626656664165953,NA,NA,9.682569987276342
Trousdale,2014,7998,2.407170294494243,NA,NA,7.0056360253477115
Trousdale,2013,7810,0.20528611752630432,NA,NA,-4.521606653677886
Trousdale,2012,7794,-0.26871401151631336,NA,NA,2.62726010691737
Trousdale,2011,7815,-0.7493014986029944,NA,NA,-3.067238596686557
Trousdale,2010,7874,NA,NA,NA,0.02095195039612397
Unicoi,2018,17822,0.14610024724657222,NA,NA,3.583769846981768
Unicoi,2017,17796,0.33263798838585323,NA,NA,-1.6936567339670612
Unicoi,2016,17737,-0.4601829507828725,NA,NA,0.06501323949422516
Unicoi,2015,17819,-0.735335078825694,NA,NA,4.60509900706285
Unicoi,2014,17951,-0.7957999447361197,NA,NA,1.973704855596344
Unicoi,2013,18095,-0.8656111324165883,NA,NA,-0.12920791713767854
Unicoi,2012,18253,-0.267730302699154,NA,NA,-0.832934718246873
Unicoi,2011,18302,0.0984467293808855,NA,NA,-6.502011039717926
Unicoi,2010,18284,NA,NA,NA,2.891863811405876
Union,2018,19689,1.4949224186813659,NA,NA,0.8516574992192065
Union,2017,19399,0.9365731827878587,NA,NA,8.125142856659657
Union,2016,19219,0.31316874575917364,NA,NA,6.073495766877467
Union,2015,19159,0.8846295613711863,NA,NA,11.247264109943147
Union,2014,18991,-0.37769501127838945,NA,NA,-1.5013626050079771
Union,2013,19063,-0.21983773881183444,NA,NA,-3.5320262501211706
Union,2012,19105,-0.44812672606950876,NA,NA,-3.3083695679569183
